stkcd,shortname,aisoftinvest,aihardinvest,aiinvesttotal,aiinvestlevel,year,AI_Intensity,AI_Amount,AI_Dummy,first_ai_year,Treat,Post,IV1,IV2,AI_Intensity_lag1,AI_Amount_lag1,AI_Dummy_lag1
48,京基智农,10027660.57,21718002.43,31745663.0,0.0021,2021,31745663.0,17.27326670704773,1,2012,1,1,136327382.172662,,16689776.3,16.630306952229642,1.0
48,京基智农,9158665.78,33095101.29,42253767.07,0.0024,2022,42253767.07,17.55920409287946,1,2012,1,1,127032671.78248058,,31745663.0,17.27326670704773,1.0
48,京基智农,8853335.64,35338616.52,44191952.16,0.0036,2023,44191952.16,17.604053275270246,1,2012,1,1,136101505.17990837,,42253767.07,17.55920409287946,1.0
49,德赛电池,6390078.31,165751122.9,172141201.2,0.0195,2018,172141201.2,18.96382564101157,1,2018,1,1,135578842.30059227,,,,
49,德赛电池,4545489.15,343734665.0,348280154.2,0.0397,2019,348280154.2,19.668517757543057,1,2018,1,1,142788275.93914923,,172141201.2,18.96382564101157,1.0
49,德赛电池,4254229.09,310511649.1,314765878.2,0.0348,2020,314765878.2,19.567339679814733,1,2018,1,1,142510111.68382886,,348280154.2,19.668517757543057,1.0
49,德赛电池,9695242.17,169621508.3,179316750.4,0.0166,2021,179316750.4,19.004664360870592,1,2018,1,1,136327382.172662,,314765878.2,19.567339679814733,1.0
49,德赛电池,11686761.38,120778678.5,132465439.8,0.0106,2022,132465439.8,18.701832345219074,1,2018,1,1,127032671.78248058,,179316750.4,19.004664360870592,1.0
49,德赛电池,28811689.1,91007558.19,119819247.3,0.0073,2023,119819247.3,18.60149490102334,1,2018,1,1,136101505.17990837,,132465439.8,18.701832345219074,1.0
50,深天马A,41188497.0,42343081.0,83531578.0,0.0105,2010,83531578.0,18.240735309941428,1,2010,1,1,131660029.09575924,,,,
50,深天马A,42489984.0,36581062.0,79071046.0,0.0098,2011,79071046.0,18.185857335391084,1,2010,1,1,105015746.08454272,,83531578.0,18.240735309941428,1.0
50,深天马A,42314610.0,30211354.0,72525964.0,0.0093,2012,72525964.0,18.099455193639855,1,2010,1,1,109139859.98540215,,79071046.0,18.185857335391084,1.0
50,深天马A,42546655.0,28176279.0,70722934.0,0.0089,2013,70722934.0,18.074280477129324,1,2010,1,1,115255679.49510665,,72525964.0,18.099455193639855,1.0
58,深赛格B,514305.25,12662166.91,13176472.16,0.009,2010,13176472.16,16.39394346094165,1,2010,1,1,131660029.09575924,,,,
58,深赛格B,448158.14,13981448.7,14429606.84,0.0086,2011,14429606.84,16.484792753665584,1,2010,1,1,105015746.08454272,,13176472.16,16.39394346094165,1.0
58,深赛格B,342758.25,13771252.16,14114010.41,0.0081,2012,14114010.41,16.46267857895976,1,2010,1,1,109139859.98540215,,14429606.84,16.484792753665584,1.0
58,深赛格B,779137.25,12572029.94,13351167.19,0.0063,2013,13351167.19,16.407114443851118,1,2010,1,1,115255679.49510665,,14114010.41,16.46267857895976,1.0
58,深赛格B,550583.09,13262352.54,13812935.63,0.0052,2014,13812935.63,16.44111614796434,1,2010,1,1,221220797.47291237,,13351167.19,16.407114443851118,1.0
58,深赛格B,1041517.42,12424441.38,13465958.8,0.0052,2015,13465958.8,16.415675562786607,1,2010,1,1,140522083.91206482,,13812935.63,16.44111614796434,1.0
58,深赛格B,1944369.51,13004754.66,14949124.17,0.0021,2017,14949124.17,16.520163339031924,1,2010,1,1,122727009.01785138,,13465958.8,16.415675562786607,1.0
58,深赛格B,3250167.2,11809515.12,15059682.32,0.0021,2018,15059682.32,16.527531752226487,1,2010,1,1,135578842.30059227,,14949124.17,16.520163339031924,1.0
58,深赛格B,3323642.1,8540472.27,11864114.37,0.0019,2019,11864114.37,16.28902888712889,1,2010,1,1,142788275.93914923,,15059682.32,16.527531752226487,1.0
58,深赛格B,2628504.77,8002919.3,10631424.07,0.0018,2020,10631424.07,16.179324802480433,1,2010,1,1,142510111.68382886,,11864114.37,16.28902888712889,1.0
58,深赛格B,2445433.51,8295091.95,10740525.46,0.0019,2021,10740525.46,16.189534664465594,1,2010,1,1,136327382.172662,,10631424.07,16.179324802480433,1.0
58,深赛格B,2546203.2,7268636.37,9814839.57,0.0018,2022,9814839.57,16.099406142055933,1,2010,1,1,127032671.78248058,,10740525.46,16.189534664465594,1.0
58,深赛格B,1975787.88,6710654.19,8686442.07,0.0016,2023,8686442.07,15.97727410044669,1,2010,1,1,136101505.17990837,,9814839.57,16.099406142055933,1.0
61,农产品,4702357.57,36062621.58,40764979.15,0.0045,2010,40764979.15,17.523333941141704,1,2010,1,1,131660029.09575924,,,,
61,农产品,9364802.4,34747660.06,44112462.46,0.0047,2011,44112462.46,17.60225291862868,1,2010,1,1,105015746.08454272,,40764979.15,17.523333941141704,1.0
61,农产品,5523952.15,48290881.53,53814833.68,0.0051,2012,53814833.68,17.80105972466987,1,2010,1,1,109139859.98540215,,44112462.46,17.60225291862868,1.0
61,农产品,4328038.68,44339832.68,48667871.36,0.004,2013,48667871.36,17.700529665218166,1,2010,1,1,115255679.49510665,,53814833.68,17.80105972466987,1.0
61,农产品,10399852.8,73548594.89,83948447.69,0.0061,2014,83948447.69,18.245713462341506,1,2010,1,1,221220797.47291237,,48667871.36,17.700529665218166,1.0
61,农产品,9544760.32,123176787.0,132721547.3,0.0082,2015,132721547.3,18.703763869691617,1,2010,1,1,140522083.91206482,,83948447.69,18.245713462341506,1.0
61,农产品,7729869.25,130941083.5,138670952.8,0.008,2016,138670952.8,18.747614445906436,1,2010,1,1,127443425.31747851,,132721547.3,18.703763869691617,1.0
61,农产品,4698584.2,133297815.1,137996399.3,0.0073,2017,137996399.3,18.742738157998655,1,2010,1,1,122727009.01785138,,138670952.8,18.747614445906436,1.0
61,农产品,9470028.2,119011182.0,128481210.2,0.0068,2018,128481210.2,18.671293235266486,1,2010,1,1,135578842.30059227,,137996399.3,18.742738157998655,1.0
61,农产品,17688765.85,98091346.02,115780111.9,0.0059,2019,115780111.9,18.567203371739893,1,2010,1,1,142788275.93914923,,128481210.2,18.671293235266486,1.0
61,农产品,20057792.05,82056546.33,102114338.4,0.0053,2020,102114338.4,18.44160371793556,1,2010,1,1,142510111.68382886,,115780111.9,18.567203371739893,1.0
61,农产品,20184327.16,87214824.36,107399151.5,0.0052,2021,107399151.5,18.49206284894645,1,2010,1,1,136327382.172662,,102114338.4,18.44160371793556,1.0
61,农产品,22951487.02,83202636.75,106154123.8,0.0051,2022,106154123.8,18.480402603578078,1,2010,1,1,127032671.78248058,,107399151.5,18.49206284894645,1.0
61,农产品,20346330.05,80760375.12,101106705.2,0.0048,2023,101106705.2,18.431687014135022,1,2010,1,1,136101505.17990837,,106154123.8,18.480402603578078,1.0
62,深圳华强,11084642.77,2647338.2,13731980.97,0.0034,2014,13731980.97,16.435238120567305,1,2014,1,1,221220797.47291237,,,,
63,中兴通讯,80709000.0,1364290000.0,1444999000.0,0.0172,2010,1444999000.0,21.091374467161085,1,2010,1,1,131660029.09575924,,,,
63,中兴通讯,99104000.0,1613472000.0,1712576000.0,0.0163,2011,1712576000.0,21.26126450726187,1,2010,1,1,105015746.08454272,,1444999000.0,21.091374467161085,1.0
63,中兴通讯,126043000.0,1534579000.0,1660622000.0,0.0155,2012,1660622000.0,21.230458068530165,1,2010,1,1,109139859.98540215,,1712576000.0,21.26126450726187,1.0
63,中兴通讯,137612000.0,1209484000.0,1347096000.0,0.0135,2013,1347096000.0,21.02121700206518,1,2010,1,1,115255679.49510665,,1660622000.0,21.230458068530165,1.0
63,中兴通讯,183949000.0,1017389000.0,1201338000.0,0.0113,2014,1201338000.0,20.90670177342195,1,2010,1,1,221220797.47291237,,1347096000.0,21.02121700206518,1.0
63,中兴通讯,274235000.0,1011550000.0,1285785000.0,0.0106,2015,1285785000.0,20.97463526449261,1,2010,1,1,140522083.91206482,,1201338000.0,20.90670177342195,1.0
63,中兴通讯,299995000.0,1213364.0,301208364.0,0.0021,2016,301208364.0,19.523312825748725,1,2010,1,1,127443425.31747851,,1285785000.0,20.97463526449261,1.0
63,中兴通讯,414842000.0,1628583297.0,2078148000.0,0.0144,2017,2078148000.0,21.454742949897618,1,2010,1,1,122727009.01785138,,301208364.0,19.523312825748725,1.0
63,中兴通讯,409896000.0,1628583297.0,2165000000.0,0.0169,2018,2165000000.0,21.50304932462441,1,2010,1,1,135578842.30059227,,2078148000.0,21.454742949897618,1.0
63,中兴通讯,487157000.0,1628583297.0,2165000000.0,0.0192,2019,2165000000.0,21.50304932462441,1,2010,1,1,142788275.93914923,,2165000000.0,21.50304932462441,1.0
63,中兴通讯,563800910.9,1628583297.0,2165000000.0,0.0232,2020,2165000000.0,21.50304932462441,1,2010,1,1,142510111.68382886,,2165000000.0,21.50304932462441,1.0
63,中兴通讯,555899000.0,1628583297.0,2165000000.0,0.0236,2021,2165000000.0,21.50304932462441,1,2010,1,1,136327382.172662,,2165000000.0,21.50304932462441,1.0
63,中兴通讯,563800910.9,1628583297.0,2165000000.0,0.0245,2022,2165000000.0,21.50304932462441,1,2010,1,1,127032671.78248058,,2165000000.0,21.50304932462441,1.0
63,中兴通讯,483320000.0,1628583297.0,2165000000.0,0.0201,2023,2165000000.0,21.50304932462441,1,2010,1,1,136101505.17990837,,2165000000.0,21.50304932462441,1.0
63,中兴通讯,563800910.9,1628583297.0,2165000000.0,0.0211,2024,2165000000.0,21.50304932462441,1,2010,1,1,392510522.886506,,2165000000.0,21.50304932462441,1.0
65,北方国际,5038126.5,17891182.93,22929309.43,0.0016,2019,22929309.43,16.94792658155154,1,2019,1,1,142788275.93914923,,,,
66,长城电脑,2636770.86,92192485.1,94829255.96,0.0029,2010,94829255.96,18.367588537334115,1,2010,1,1,131660029.09575924,,,,
66,长城电脑,7082889.64,41166688.27,48249577.91,0.0012,2016,48249577.91,17.6918976584573,1,2010,1,1,127443425.31747851,,94829255.96,18.367588537334115,1.0
66,中国长城,39470899.86,152025224.3,191496124.2,0.0126,2017,191496124.2,19.070378132437707,1,2010,1,1,122727009.01785138,,48249577.91,17.6918976584573,1.0
66,中国长城,59993344.99,161011766.0,221005111.0,0.0138,2018,221005111.0,19.213696390436223,1,2010,1,1,135578842.30059227,,191496124.2,19.070378132437707,1.0
66,中国长城,99442298.96,638448069.6,737890368.6,0.0216,2023,737890368.6,20.419305820852497,1,2010,1,1,136101505.17990837,,221005111.0,19.213696390436223,1.0
69,华侨城A,8310847.61,562734637.2,571045484.9,0.0118,2010,571045484.9,20.16297942451764,1,2010,1,1,131660029.09575924,,,,
69,华侨城A,6442965.6,396448830.1,402891795.7,0.0064,2011,402891795.7,19.814178589318903,1,2010,1,1,105015746.08454272,,571045484.9,20.16297942451764,1.0
69,华侨城A,11020499.43,271667513.1,282688012.6,0.0039,2012,282688012.6,19.45985442204791,1,2010,1,1,109139859.98540215,,402891795.7,19.814178589318903,1.0
69,华侨城A,13306051.07,682968394.2,696274445.3,0.0079,2013,696274445.3,20.361254459971782,1,2010,1,1,115255679.49510665,,282688012.6,19.45985442204791,1.0
69,华侨城A,16017019.42,777786777.0,793803796.5,0.0084,2014,793803796.5,20.492346882252413,1,2010,1,1,221220797.47291237,,696274445.3,20.361254459971782,1.0
69,华侨城A,26977962.19,697799682.2,724777644.4,0.0063,2015,724777644.4,20.401375469778113,1,2010,1,1,140522083.91206482,,793803796.5,20.492346882252413,1.0
69,华侨城A,26167374.69,661667437.9,687834812.6,0.0047,2016,687834812.6,20.349059270558207,1,2010,1,1,127443425.31747851,,724777644.4,20.401375469778113,1.0
69,华侨城A,26732408.59,622705171.3,649437579.9,0.003,2017,649437579.9,20.291617286146472,1,2010,1,1,122727009.01785138,,687834812.6,20.349059270558207,1.0
69,华侨城A,41144900.31,594335694.6,635480594.9,0.0022,2018,635480594.9,20.26989211453203,1,2010,1,1,135578842.30059227,,649437579.9,20.291617286146472,1.0
69,华侨城A,39574863.32,668842300.2,708417163.6,0.0019,2019,708417163.6,20.3785436936754,1,2010,1,1,142788275.93914923,,635480594.9,20.26989211453203,1.0
69,华侨城A,49704437.84,726679393.5,776383831.3,0.0017,2020,776383831.3,20.470157585111345,1,2010,1,1,142510111.68382886,,708417163.6,20.3785436936754,1.0
69,华侨城A,83827501.26,703155368.9,786982870.2,0.0016,2021,786982870.2,20.48371704146884,1,2010,1,1,136327382.172662,,776383831.3,20.470157585111345,1.0
69,华侨城A,89316906.94,719961444.8,809278351.7,0.0021,2022,809278351.7,20.511653485930754,1,2010,1,1,127032671.78248058,,786982870.2,20.48371704146884,1.0
69,华侨城A,98024902.64,616577713.5,714602616.2,0.0019,2023,714602616.2,20.387237166015392,1,2010,1,1,136101505.17990837,,809278351.7,20.511653485930754,1.0
70,特发信息,556979.18,15495953.66,16052932.84,0.0081,2012,16052932.84,16.591402184605023,1,2012,1,1,109139859.98540215,,,,
70,特发信息,1218071.49,23452385.77,24670457.26,0.0109,2013,24670457.26,17.02111706393091,1,2012,1,1,115255679.49510665,,16052932.84,16.591402184605023,1.0
70,特发信息,1215595.26,35896745.9,37112341.16,0.0094,2015,37112341.16,17.429460145030625,1,2012,1,1,140522083.91206482,,24670457.26,17.02111706393091,1.0
70,特发信息,607302.49,45120852.24,45728154.73,0.0096,2016,45728154.73,17.63822476527801,1,2012,1,1,127443425.31747851,,37112341.16,17.429460145030625,1.0
70,特发信息,3881691.81,49619589.0,53501280.81,0.0091,2017,53501280.81,17.795216170644643,1,2012,1,1,122727009.01785138,,45728154.73,17.63822476527801,1.0
70,特发信息,6267519.98,59383130.74,65650650.72,0.0091,2018,65650650.72,17.999858085853447,1,2012,1,1,135578842.30059227,,53501280.81,17.795216170644643,1.0
70,特发信息,9225946.57,58681853.42,67907799.99,0.0096,2019,67907799.99,18.033661475325815,1,2012,1,1,142788275.93914923,,65650650.72,17.999858085853447,1.0
70,特发信息,12100092.59,52537338.27,64637430.86,0.0064,2020,64637430.86,17.98430424149925,1,2012,1,1,142510111.68382886,,67907799.99,18.033661475325815,1.0
70,特发信息,15752803.61,54140898.74,69893702.35,0.0084,2021,69893702.35,18.06248612231676,1,2012,1,1,136327382.172662,,64637430.86,17.98430424149925,1.0
70,特发信息,18082918.36,83452516.08,101535434.4,0.0129,2022,101535434.4,18.435918412760252,1,2012,1,1,127032671.78248058,,69893702.35,18.06248612231676,1.0
70,特发信息,13983769.81,103526813.0,117510582.9,0.0145,2023,117510582.9,18.58203896323659,1,2012,1,1,136101505.17990837,,101535434.4,18.435918412760252,1.0
78,海王生物,1640061.49,11217732.29,12857793.78,0.0031,2010,12857793.78,16.369460783064877,1,2010,1,1,131660029.09575924,,,,
78,海王生物,5706709.77,15635627.81,21342337.58,0.0036,2012,21342337.58,16.876203384525358,1,2010,1,1,109139859.98540215,,12857793.78,16.369460783064877,1.0
78,海王生物,4144451.75,36931209.82,41075661.57,0.0051,2013,41075661.57,17.530926352493964,1,2010,1,1,115255679.49510665,,21342337.58,16.876203384525358,1.0
78,海王生物,7058892.58,36404294.02,43463186.6,0.0034,2015,43463186.6,17.587424875708056,1,2010,1,1,140522083.91206482,,41075661.57,17.530926352493964,1.0
78,海王生物,19080878.28,32831158.8,51912037.08,0.0031,2016,51912037.08,17.765061268831957,1,2010,1,1,127443425.31747851,,43463186.6,17.587424875708056,1.0
78,海王生物,24819741.45,63771244.73,88590986.18,0.0029,2017,88590986.18,18.29954068557029,1,2010,1,1,122727009.01785138,,51912037.08,17.765061268831957,1.0
78,海王生物,31607297.49,65816163.44,97423460.93,0.0024,2018,97423460.93,18.39457762184349,1,2010,1,1,135578842.30059227,,88590986.18,18.29954068557029,1.0
78,海王生物,45943627.08,54244274.74,100187901.8,0.0024,2019,100187901.8,18.422558008787597,1,2010,1,1,142788275.93914923,,97423460.93,18.39457762184349,1.0
78,海王生物,39237123.08,44045771.77,83282894.85,0.0021,2020,83282894.85,18.23775375412081,1,2010,1,1,142510111.68382886,,100187901.8,18.422558008787597,1.0
78,海王生物,74027385.72,42387852.94,116415238.7,0.0031,2021,116415238.7,18.57267400994938,1,2010,1,1,136327382.172662,,83282894.85,18.23775375412081,1.0
78,海王生物,69866858.07,37538801.79,107405659.9,0.003,2022,107405659.9,18.4921234472161,1,2010,1,1,127032671.78248058,,116415238.7,18.57267400994938,1.0
90,天健集团,3264079.1,7366521.99,10630601.09,0.001,2014,10630601.09,16.179247389353808,1,2014,1,1,221220797.47291237,,,,
90,天健集团,4188193.93,6233512.61,10421706.54,0.0006,2015,10421706.54,16.159401452265197,1,2014,1,1,140522083.91206482,,10630601.09,16.179247389353808,1.0
90,天健集团,3554366.88,14110602.61,17664969.49,0.0009,2016,17664969.49,16.68709416823903,1,2014,1,1,127443425.31747851,,10421706.54,16.159401452265197,1.0
90,天健集团,12218890.58,23892095.07,36110985.65,0.0014,2017,36110985.65,17.402107716336467,1,2014,1,1,122727009.01785138,,17664969.49,16.68709416823903,1.0
90,天健集团,19575268.26,27517008.98,47092277.24,0.0015,2018,47092277.24,17.667619601597323,1,2014,1,1,135578842.30059227,,36110985.65,17.402107716336467,1.0
90,天健集团,15230631.33,49614058.4,64844689.73,0.0016,2019,64844689.73,17.987505595367484,1,2014,1,1,142788275.93914923,,47092277.24,17.667619601597323,1.0
90,天健集团,11754621.45,47838512.13,59593133.58,0.0012,2020,59593133.58,17.90305093378978,1,2014,1,1,142510111.68382886,,64844689.73,17.987505595367484,1.0
90,天健集团,14749657.23,47612233.16,62361890.39,0.001,2021,62361890.39,17.948464931873502,1,2014,1,1,136327382.172662,,59593133.58,17.90305093378978,1.0
90,天健集团,19936704.6,35841665.49,55778370.09,0.0008,2022,55778370.09,17.836896737334925,1,2014,1,1,127032671.78248058,,62361890.39,17.948464931873502,1.0
90,天健集团,21333028.98,36450558.0,57783586.98,0.0008,2023,57783586.98,17.872215348339896,1,2014,1,1,136101505.17990837,,55778370.09,17.836896737334925,1.0
96,广聚能源,226673.93,2113677.38,2340351.31,0.0012,2012,2340351.31,14.665812035829951,1,2012,1,1,109139859.98540215,,,,
96,广聚能源,123380.41,1628778.32,1752158.73,0.0009,2013,1752158.73,14.376359716414058,1,2012,1,1,115255679.49510665,,2340351.31,14.665812035829951,1.0
96,广聚能源,29858.44,1601679.81,1631538.25,0.0008,2014,1631538.25,14.305034452341824,1,2012,1,1,221220797.47291237,,1752158.73,14.376359716414058,1.0
96,广聚能源,11168.75,1436746.67,1441883.97,0.0007,2015,1441883.97,14.181461822493965,1,2012,1,1,140522083.91206482,,1631538.25,14.305034452341824,1.0
96,广聚能源,48962.31,1218513.59,1267475.9,0.0005,2017,1267475.9,14.05253878942933,1,2012,1,1,122727009.01785138,,1441883.97,14.181461822493965,1.0
96,广聚能源,144113.07,1718234.49,1862347.56,0.0007,2018,1862347.56,14.437348915862895,1,2012,1,1,135578842.30059227,,1267475.9,14.05253878942933,1.0
96,广聚能源,341777.09,985848.34,1327625.43,0.0005,2019,1327625.43,14.098903266734643,1,2012,1,1,142788275.93914923,,1862347.56,14.437348915862895,1.0
96,广聚能源,472400.6,1402140.15,1874540.75,0.0006,2020,1874540.75,14.443874787516101,1,2012,1,1,142510111.68382886,,1327625.43,14.098903266734643,1.0
96,广聚能源,409102.59,2406366.04,2815468.63,0.0009,2021,2815468.63,14.850639636902242,1,2012,1,1,136327382.172662,,1874540.75,14.443874787516101,1.0
96,广聚能源,283789.17,2063965.56,2347754.73,0.0009,2022,2347754.73,14.668970421298532,1,2012,1,1,127032671.78248058,,2815468.63,14.850639636902242,1.0
96,广聚能源,397394.76,1757217.62,2154612.38,0.0007,2023,2154612.38,14.583121859392316,1,2012,1,1,136101505.17990837,,2347754.73,14.668970421298532,1.0
150,宜华健康,2831279.98,953119.83,3784399.81,0.0005,2016,3784399.81,15.146398125848975,1,2016,1,1,127443425.31747851,,,,
150,宜华健康,4111032.82,2767716.78,6878749.6,0.0009,2017,6878749.6,15.743947594581252,1,2016,1,1,122727009.01785138,,3784399.81,15.146398125848975,1.0
150,宜华健康,1317375.18,2795077.52,4112452.7,0.0005,2018,4112452.7,15.229530415633725,1,2016,1,1,135578842.30059227,,6878749.6,15.743947594581252,1.0
150,宜华健康,645789.66,1137819.49,1783609.15,0.0003,2019,1783609.15,14.3941500424571,1,2016,1,1,142788275.93914923,,4112452.7,15.229530415633725,1.0
